# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-05 14:01:09 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427910 SIXMILE CREEK @ COUNTY TRNK HGHWY M NR WAUNAKEE,WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427910
#            TS   parameter     statistic     Description
#        154934       00060     00003     Discharge, cubic feet per second (Mean)
#        154935       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154936       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154937       00010     00003     Temperature, water, degrees Celsius (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154934_00060_00003	154934_00060_00003_cd	154935_00010_00001	154935_00010_00001_cd	154936_00010_00002	154936_00010_00002_cd	154937_00010_00003	154937_00010_00003_cd
USGS	05427910	2016-03-21	36.1	A	9.2	P	4.4	P	6.7	P
USGS	05427910	2016-03-22	32.8	A	9.4	P	6.2	P	7.8	P
USGS	05427910	2016-03-23	32.3	A	7.8	P	3.8	P	5.6	P
USGS	05427910	2016-03-24	41.6	A	3.8	P	1.9	P	2.3	P
USGS	05427910	2016-03-25	39.2	A	7.3	P	0.9	P	4.0	P
USGS	05427910	2016-03-26	38.8	A	9.1	P	4.4	P	6.7	P
USGS	05427910	2016-03-27	37.8	A	7.3	P	6.3	P	6.7	P
USGS	05427910	2016-03-28	36.9	A	11.3	P	5.5	P	8.1	P
USGS	05427910	2016-03-29	32.2	A	12.6	P	6.5	P	9.5	P
USGS	05427910	2016-03-30	31.8	A	9.9	P	8.6	P	9.0	P
USGS	05427910	2016-03-31	60.8	A	8.8	P	7.7	P	8.2	P
USGS	05427910	2016-04-01	50.8	A	10.2	P	6.7	P	8.1	P
USGS	05427910	2016-04-02	44.6	A	6.7	P	4.4	P	5.7	P
USGS	05427910	2016-04-03	40.3	A	11.0	P	3.9	P	7.1	P
USGS	05427910	2016-04-04	34.7	A	8.1	P	5.6	P	7.1	P
USGS	05427910	2016-04-05	34.1	A	7.4	P	3.8	P	5.8	P
USGS	05427910	2016-04-06	48.1	A	7.4	P	5.5	P	6.4	P
USGS	05427910	2016-04-07	38.7	A	7.0	P	5.6	P	6.2	P
USGS	05427910	2016-04-08	35.1	A	7.2	P	4.7	P	5.8	P
USGS	05427910	2016-04-09	31.2	A	8.4	P	2.7	P	5.4	P
USGS	05427910	2016-04-10	30.9	A	7.6	P	4.8	P	6.1	P
USGS	05427910	2016-04-11	29.2	A	11.1	P	5.5	P	8.1	P
USGS	05427910	2016-04-12	27.3	A	11.9	P	5.2	P	8.6	P
USGS	05427910	2016-04-13	25.2	A	9.7	P	7.5	P	8.3	P
USGS	05427910	2016-04-14	24.4	A	13.8	P	6.4	P	10.0	P
USGS	05427910	2016-04-15	23.5	A	16.1	P	8.5	P	12.3	P
USGS	05427910	2016-04-16	22.9	A	17.5	P	10.5	P	14.1	P
USGS	05427910	2016-04-17	22.8	A	19.3	P	12.3	P	15.8	P
USGS	05427910	2016-04-18	21.3	A	19.2	P	13.3	P	16.4	P
USGS	05427910	2016-04-19	22.0	A	17.2	P	12.1	P	13.9	P
USGS	05427910	2016-04-20	22.7	A	16.6	P	10.5	P	13.5	P
USGS	05427910	2016-04-21	22.1	A	18.4	P	13.7	P	16.0	P
USGS	05427910	2016-04-22	20.6	A	16.1	P	13.3	P	14.8	P
USGS	05427910	2016-04-23	19.4	A	16.5	P	10.7	P	13.7	P
USGS	05427910	2016-04-24	19.4	A	15.8	P	11.5	P	13.7	P
USGS	05427910	2016-04-25	20.3	A:e	18.4	P	12.5	P	15.4	P
USGS	05427910	2016-04-26	18.7	A	16.2	P	11.2	P	13.0	P
USGS	05427910	2016-04-27	19.5	A	11.2	P	9.1	P	10.4	P
USGS	05427910	2016-04-28	24.4	A	9.8	P	7.9	P	8.6	P
USGS	05427910	2016-04-29	23.0	A	10.9	P	7.4	P	9.1	P
USGS	05427910	2016-04-30	24.7	A	9.7	P	8.4	P	9.0	P
USGS	05427910	2016-05-01	33.8	A	10.7	P	8.1	P	9.3	P
USGS	05427910	2016-05-02	26.7	A	15.4	P	9.0	P	12.1	P
USGS	05427910	2016-05-03	26.3	A	15.9	P	10.3	P	13.3	P
USGS	05427910	2016-05-04	25.6	A	14.2	P	11.3	P	12.9	P
USGS	05427910	2016-05-05	22.8	A	16.8	P	9.7	P	13.3	P
USGS	05427910	2016-05-06	22.0	A	19.1	P	11.9	P	15.6	P
USGS	05427910	2016-05-07	21.5	A	18.5	P	14.9	P	16.9	P
USGS	05427910	2016-05-08	19.6	A	18.3	P	12.7	P	15.9	P
USGS	05427910	2016-05-09	18.8	A	17.0	P	13.6	P	14.8	P
USGS	05427910	2016-05-10	29.7	A	14.6	P	12.0	P	12.9	P
USGS	05427910	2016-05-11	29.9	A	14.2	P	11.5	P	12.8	P
USGS	05427910	2016-05-12	37.6	A	18.0	P	13.4	P	15.6	P
USGS	05427910	2016-05-13	31.3	A	15.5	P	11.9	P	13.9	P
USGS	05427910	2016-05-14	30.4	A	11.9	P	9.6	P	10.7	P
USGS	05427910	2016-05-15	27.2	A	13.1	P	7.6	P	10.5	P
USGS	05427910	2016-05-16	25.3	A	15.1	P	9.5	P	12.7	P
USGS	05427910	2016-05-17	23.3	A	16.9	P	12.0	P	14.6	P
USGS	05427910	2016-05-18	21.8	A	16.8	P	11.4	P	14.5	P
USGS	05427910	2016-05-19	20.3	A	18.1	P	12.5	P	15.7	P
USGS	05427910	2016-05-20	20.0	A	17.0	P	13.8	P	15.7	P
USGS	05427910	2016-05-21	19.2	A	18.1	P	13.8	P	16.1	P
USGS	05427910	2016-05-22	18.5	A	20.2	P	15.1	P	17.7	P
USGS	05427910	2016-05-23	18.8	A	21.1	P	17.2	P	19.2	P
USGS	05427910	2016-05-24	18.0	A	20.2	P	17.9	P	19.0	P
USGS	05427910	2016-05-25	18.5	A	21.7	P	18.2	P	19.8	P
USGS	05427910	2016-05-26	18.7	A	23.2	P	19.2	P	21.0	P
USGS	05427910	2016-05-27	21.6	A	21.5	P	19.9	P	20.6	P
USGS	05427910	2016-05-28	26.6	A	23.3	P	19.8	P	21.1	P
USGS	05427910	2016-05-29	28.2	A	22.8	P	18.8	P	20.9	P
USGS	05427910	2016-05-30	30.1	A	22.6	P	17.9	P	20.8	P
USGS	05427910	2016-05-31	23.6	A	21.5	P	19.5	P	20.3	P
USGS	05427910	2016-06-01	28.3	A	22.1	P	18.6	P	20.2	P
USGS	05427910	2016-06-02	22.6	A	21.4	P	18.5	P	20.0	P
USGS	05427910	2016-06-03	21.5	A	22.0	P	18.1	P	20.0	P
USGS	05427910	2016-06-04	21.1	A	22.5	P	19.9	P	21.0	P
USGS	05427910	2016-06-05	20.0	A	22.5	P	19.5	P	20.7	P
USGS	05427910	2016-06-06	20.6	A	20.7	P	18.2	P	19.5	P
USGS	05427910	2016-06-07	19.3	A	18.2	P	16.1	P	17.4	P
USGS	05427910	2016-06-08	19.4	A	19.4	P	15.1	P	17.2	P
USGS	05427910	2016-06-09	19.9	A	18.9	P	17.2	P	17.9	P
USGS	05427910	2016-06-10	22.5	A	23.2	P	17.7	P	20.5	P
USGS	05427910	2016-06-11	23.4	A	24.5	P	21.2	P	22.7	P
USGS	05427910	2016-06-12	21.4	A	22.9	P	19.1	P	21.3	P
USGS	05427910	2016-06-13	20.5	A	21.6	P	18.6	P	19.9	P
USGS	05427910	2016-06-14	20.7	A	23.2	P	20.2	P	21.6	P
USGS	05427910	2016-06-15	42.7	A:e	23.7	P	20.0	P	22.2	P
USGS	05427910	2016-06-16	20.0	A	22.8	P	20.4	P	21.2	P
USGS	05427910	2016-06-17	20.1	A	22.5	P	19.1	P	21.1	P
USGS	05427910	2016-06-18	19.2	A	23.0	P	20.4	P	22.0	P
USGS	05427910	2016-06-19	17.3	A	23.8	P	21.0	P	22.7	P
USGS	05427910	2016-06-20	18.9	A	24.8	P	22.3	P	23.6	P
USGS	05427910	2016-06-21	18.6	A:e	23.4	P	21.3	P	22.4	P
USGS	05427910	2016-06-22	17.9	A:e	22.1	P	20.7	P	21.5	P
USGS	05427910	2016-06-23	17.1	A	21.6	P	20.1	P	21.1	P
USGS	05427910	2016-06-24	18.7	A	22.3	P	19.4	P	20.8	P
USGS	05427910	2016-06-25	18.5	A:e	24.1	P	21.2	P	22.8	P
USGS	05427910	2016-06-26	19.2	A:e	24.4	P	22.3	P	23.6	P
USGS	05427910	2016-06-27	19.8	A:e	23.9	P	21.8	P	23.0	P
USGS	05427910	2016-06-28	22.0	A:e	23.0	P	20.1	P	21.4	P
USGS	05427910	2016-06-29	20.7	A	21.3	P	19.4	P	20.3	P
USGS	05427910	2016-06-30	20.0	A	21.2	P	19.8	P	20.4	P
USGS	05427910	2016-07-01	20.2	A	21.4	P	18.9	P	20.2	P
USGS	05427910	2016-07-02	18.3	A	20.6	P	19.3	P	19.9	P
USGS	05427910	2016-07-03	18.0	A	20.8	P	18.9	P	19.8	P
USGS	05427910	2016-07-04	17.8	A	19.8	P	18.7	P	19.5	P
USGS	05427910	2016-07-05	17.0	A	22.2	P	18.7	P	20.6	P
USGS	05427910	2016-07-06	18.6	A	22.7	P	21.2	P	22.0	P
USGS	05427910	2016-07-07	18.3	A	22.4	P	21.5	P	21.9	P
USGS	05427910	2016-07-08	19.2	A	23.2	P	21.7	P	22.3	P
USGS	05427910	2016-07-09	18.7	A	22.7	P	21.1	P	22.0	P
USGS	05427910	2016-07-10	18.8	A	21.9	P	21.0	P	21.4	P
USGS	05427910	2016-07-11	19.3	A	23.6	P	21.0	P	22.4	P
USGS	05427910	2016-07-12	18.5	A	24.6	P	23.1	P	23.9	P
USGS	05427910	2016-07-13	17.1	A	24.0	P	22.8	P	23.3	P
USGS	05427910	2016-07-14	16.3	A	23.7	P	22.1	P	23.0	P
USGS	05427910	2016-07-15	15.7	A	22.2	P	19.4	P	21.2	P
USGS	05427910	2016-07-16	15.9	A	20.8	P	18.6	P	19.6	P
USGS	05427910	2016-07-17	17.7	A	21.6	P	19.5	P	20.9	P
USGS	05427910	2016-07-18	16.7	A	23.1	P	21.2	P	22.1	P
USGS	05427910	2016-07-19	16.2	A	23.2	P	21.9	P	22.5	P
USGS	05427910	2016-07-20	16.5	A	23.3	P	22.0	P	22.7	P
USGS	05427910	2016-07-21	25.9	A:e	24.4	P	22.0	P	23.0	P
USGS	05427910	2016-07-22	102	A:e	24.0	P	22.1	P	23.0	P
USGS	05427910	2016-07-23	43.5	A	23.6	P	22.0	P	22.8	P
USGS	05427910	2016-07-24	63.0	A	24.4	P	21.9	P	23.1	P
USGS	05427910	2016-07-25	39.4	A	24.7	P	22.6	P	23.8	P
USGS	05427910	2016-07-26	27.2	A	24.6	P	22.2	P	23.7	P
USGS	05427910	2016-07-27	19.0	A	24.3	P	22.4	P	23.6	P
USGS	05427910	2016-07-28	19.8	A	24.2	P	22.1	P	22.8	P
USGS	05427910	2016-07-29	30.8	A	22.1	P	20.4	P	21.1	P
USGS	05427910	2016-07-30	25.6	A	21.8	P	19.8	P	20.9	P
USGS	05427910	2016-07-31	23.5	A	22.3	P	19.9	P	21.2	P
USGS	05427910	2016-08-01	22.0	A	23.0	P	20.7	P	22.0	P
USGS	05427910	2016-08-02	20.9	A	23.1	P	21.6	P	22.3	P
USGS	05427910	2016-08-03	18.1	A	23.5	P	22.0	P	22.8	P
USGS	05427910	2016-08-04	18.0	A	24.2	P	22.2	P	23.3	P
USGS	05427910	2016-08-05	54.2	A	24.0	P	22.0	P	23.1	P
USGS	05427910	2016-08-06	31.0	A	22.9	P	21.0	P	21.9	P
USGS	05427910	2016-08-07	24.4	A	22.0	P	20.2	P	21.1	P
USGS	05427910	2016-08-08	22.4	A	21.8	P	19.7	P	20.9	P
USGS	05427910	2016-08-09	21.0	A	22.7	P	21.2	P	22.0	P
USGS	05427910	2016-08-10	20.6	A	23.4	P	21.8	P	22.7	P
USGS	05427910	2016-08-11	20.7	A	23.4	P	22.4	P	22.8	P
USGS	05427910	2016-08-12	20.9	A	22.8	P	22.3	P	22.6	P
USGS	05427910	2016-08-13	24.5	A	23.6	P	22.2	P	22.7	P
USGS	05427910	2016-08-14	22.3	A	22.8	P	21.4	P	22.2	P
USGS	05427910	2016-08-15	21.4	A	22.5	P	21.4	P	21.8	P
USGS	05427910	2016-08-16	21.8	A	22.7	P	21.2	P	21.9	P
USGS	05427910	2016-08-17	24.2	A	22.9	P	21.8	P	22.5	P
USGS	05427910	2016-08-18	23.5	A	23.2	P	21.9	P	22.6	P
USGS	05427910	2016-08-19	25.0	A	23.2	P	21.3	P	22.0	P
USGS	05427910	2016-08-20	31.5	A	21.5	P	20.2	P	21.1	P
USGS	05427910	2016-08-21	32.9	A	20.3	P	19.1	P	19.7	P
USGS	05427910	2016-08-22	29.9	A	19.6	P	18.0	P	18.9	P
USGS	05427910	2016-08-23	27.0	A	20.8	P	19.0	P	19.9	P
USGS	05427910	2016-08-24	25.5	A	21.7	P	20.4	P	21.2	P
USGS	05427910	2016-08-25	25.2	A	22.1	P	21.0	P	21.5	P
USGS	05427910	2016-08-26	24.1	A	21.3	P	19.8	P	20.3	P
USGS	05427910	2016-08-27	37.3	A	20.1	P	18.6	P	19.3	P
USGS	05427910	2016-08-28	39.5	A	20.5	P	18.7	P	19.6	P
USGS	05427910	2016-08-29	29.4	A	21.0	P	19.5	P	20.3	P
USGS	05427910	2016-08-30	27.4	A	21.7	P	20.2	P	21.1	P
USGS	05427910	2016-08-31	24.2	A:e	21.6	P	20.4	P	21.0	P
USGS	05427910	2016-09-01	23.0	A:e	20.9	P	19.4	P	20.0	P
USGS	05427910	2016-09-02	25.7	A	19.6	P	17.8	P	18.5	P
USGS	05427910	2016-09-03	24.9	A	18.6	P	17.3	P	18.1	P
USGS	05427910	2016-09-04	24.2	A	19.2	P	18.2	P	18.8	P
USGS	05427910	2016-09-05	24.0	A	20.6	P	18.8	P	19.7	P
USGS	05427910	2016-09-06	24.4	A	22.1	P	20.6	P	21.5	P
USGS	05427910	2016-09-07	77.6	A:e	22.3	P	20.8	P	21.4	P
USGS	05427910	2016-09-08	77.6	A:e	22.0	P	20.8	P	21.3	P
USGS	05427910	2016-09-09	33.8	A	21.0	P	19.2	P	19.8	P
USGS	05427910	2016-09-10	33.4	A	19.9	P	18.8	P	19.4	P
USGS	05427910	2016-09-11	29.5	A	18.8	P	17.0	P	18.1	P
USGS	05427910	2016-09-12	27.5	A	19.4	P	16.9	P	18.3	P
USGS	05427910	2016-09-13	27.8	A	19.4	P	18.1	P	18.4	P
USGS	05427910	2016-09-14	26.5	A	18.4	P	17.2	P	17.9	P
USGS	05427910	2016-09-15	24.7	A	19.0	P	16.7	P	17.9	P
USGS	05427910	2016-09-16	27.2	A	19.1	P	17.8	P	18.6	P
USGS	05427910	2016-09-17	25.7	A	19.2	P	18.0	P	18.8	P
USGS	05427910	2016-09-18	25.0	A	18.9	P	17.1	P	18.2	P
USGS	05427910	2016-09-19	21.9	A:e						
USGS	05427910	2016-09-20	29.1	A	19.6	P	17.8	P	18.8	P
USGS	05427910	2016-09-21	46.3	A:e	19.3	P	17.2	P	18.1	P
USGS	05427910	2016-09-22	149	A:e	18.7	P	18.0	P	18.3	P
USGS	05427910	2016-09-23	80.5	A	18.3	P	17.9	P	18.2	P
USGS	05427910	2016-09-24	59.9	A	18.5	P	17.4	P	18.0	P
USGS	05427910	2016-09-25	56.2	A	19.1	P	17.4	P	18.3	P
USGS	05427910	2016-09-26	44.4	A	18.6	P	16.0	P	17.2	P
USGS	05427910	2016-09-27	40.1	A	16.0	P	14.2	P	14.8	P
USGS	05427910	2016-09-28	38.5	A	14.6	P	13.6	P	14.2	P
USGS	05427910	2016-09-29	34.8	A	15.6	P	13.3	P	14.6	P
USGS	05427910	2016-09-30	32.7	A	15.6	P	14.5	P	14.9	P
USGS	05427910	2016-10-01	31.5	A	15.5	P	14.9	P	15.2	P
USGS	05427910	2016-10-02	27.2	A	15.6	P	15.0	P	15.4	P
USGS	05427910	2016-10-03	25.7	A	16.0	P	13.8	P	14.9	P
USGS	05427910	2016-10-04	26.1	A	16.0	P	14.8	P	15.4	P
USGS	05427910	2016-10-05	23.3	A	16.6	P	15.2	P	15.9	P
USGS	05427910	2016-10-06	22.3	A	16.3	P	14.8	P	15.6	P
USGS	05427910	2016-10-07	28.8	A	16.3	P	14.4	P	15.7	P
USGS	05427910	2016-10-08	24.8	A	14.4	P	11.8	P	12.7	P
USGS	05427910	2016-10-09	22.0	A	12.9	P	11.1	P	12.2	P
USGS	05427910	2016-10-10	23.6	A	14.1	P	11.4	P	12.7	P
USGS	05427910	2016-10-11	26.8	A	15.1	P	13.4	P	14.3	P
USGS	05427910	2016-10-12	31.2	A	15.1	P	12.2	P	13.7	P
USGS	05427910	2016-10-13	30.5	A	12.2	P	10.6	P	11.3	P
USGS	05427910	2016-10-14	25.0	A	11.5	P	9.0	P	10.2	P
USGS	05427910	2016-10-15	28.3	A	13.2	P	11.0	P	11.8	P
USGS	05427910	2016-10-16	44.4	A	15.7	P	13.2	P	14.5	P
USGS	05427910	2016-10-17	36.7	A	16.9	P	15.4	P	16.1	P
USGS	05427910	2016-10-18	32.2	A	17.2	P	15.9	P	16.6	P
USGS	05427910	2016-10-19	31.3	A	15.9	P	13.4	P	14.1	P
USGS	05427910	2016-10-20	30.1	A	14.0	P	11.5	P	12.5	P
USGS	05427910	2016-10-21	29.7	A	11.5	P	9.8	P	10.5	P
USGS	05427910	2016-10-22	30.9	A	11.0	P	9.1	P	10.1	P
USGS	05427910	2016-10-23	28.8	A	11.4	P	9.1	P	10.4	P
USGS	05427910	2016-10-24	27.4	A	11.4	P	9.8	P	10.5	P
USGS	05427910	2016-10-25	28.1	A	10.2	P	8.2	P	9.0	P
USGS	05427910	2016-10-26	168	A	9.8	P	8.2	P	8.7	P
USGS	05427910	2016-10-27	138	A	8.8	P	8.3	P	8.6	P
USGS	05427910	2016-10-28	77.6	A	10.5	P	8.6	P	9.4	P
USGS	05427910	2016-10-29	74.7	A	12.2	P	10.5	P	11.4	P
USGS	05427910	2016-10-30	70.3	A	11.9	P	10.6	P	11.5	P
USGS	05427910	2016-10-31	63.4	A	10.7	P	9.5	P	10.2	P
USGS	05427910	2016-11-01	59.0	A	12.6	P	10.7	P	11.6	P
USGS	05427910	2016-11-02	54.1	A	12.0	P	11.3	P	11.6	P
USGS	05427910	2016-11-03	49.8	A	11.5	P	10.0	P	10.9	P
USGS	05427910	2016-11-04	47.6	A	11.0	P	9.5	P	10.4	P
USGS	05427910	2016-11-05	45.7	A	10.9	P	9.1	P	10.1	P
USGS	05427910	2016-11-06	44.1	A	10.7	P	8.9	P	10.0	P
USGS	05427910	2016-11-07	42.5	A	10.5	P	8.8	P	9.8	P
USGS	05427910	2016-11-08	39.0	A	10.9	P	9.8	P	10.3	P
USGS	05427910	2016-11-09	37.9	A	10.0	P	7.8	P	8.6	P
USGS	05427910	2016-11-10	36.4	A	9.2	P	7.0	P	8.1	P
USGS	05427910	2016-11-11	35.5	A	9.1	P	7.7	P	8.3	P
USGS	05427910	2016-11-12	34.1	A	7.7	P	5.4	P	6.4	P
USGS	05427910	2016-11-13	34.0	A	7.4	P	5.2	P	6.3	P
USGS	05427910	2016-11-14	31.5	A	8.3	P	6.2	P	7.3	P
USGS	05427910	2016-11-15	31.7	A	8.6	P	6.9	P	7.8	P
USGS	05427910	2016-11-16	31.8	A	8.2	P	6.5	P	7.5	P
USGS	05427910	2016-11-17	32.9	A	10.6	P	7.5	P	8.9	P
USGS	05427910	2016-11-18	33.1	A	11.3	P	9.2	P	10.4	P
USGS	05427910	2016-11-19	26.7	A	9.2	P	3.9	P	5.9	P
USGS	05427910	2016-11-20	29.4	A	3.9	P	2.3	P	3.0	P
USGS	05427910	2016-11-21	29.7	A	2.9	P	1.4	P	2.3	P
USGS	05427910	2016-11-22	28.8	A	4.2	P	1.8	P	2.8	P
USGS	05427910	2016-11-23	29.9	A:e	5.2	P	4.0	P	4.5	P
USGS	05427910	2016-11-24	29.9	A:e	5.1	P	4.7	P	4.9	P
USGS	05427910	2016-11-25	30.9	A	5.1	P	4.5	P	4.8	P
USGS	05427910	2016-11-26	30.9	A	5.9	P	4.6	P	5.3	P
USGS	05427910	2016-11-27	31.3	A	5.6	P	4.2	P	5.0	P
USGS	05427910	2016-11-28	61.5	A	7.0	P	5.3	P	6.0	P
USGS	05427910	2016-11-29	68.1	A	7.0	P	5.7	P	6.5	P
USGS	05427910	2016-11-30	48.9	A	5.7	P	4.9	P	5.2	P
USGS	05427910	2016-12-01	46.1	A	5.4	P	4.7	P	5.1	P
USGS	05427910	2016-12-02	43.7	A	5.1	P	3.9	P	4.6	P
USGS	05427910	2016-12-03	40.9	A	3.9	P	3.4	P	3.6	P
USGS	05427910	2016-12-04	39.6	A	3.4	P	1.9	P	2.5	P
USGS	05427910	2016-12-05	37.8	A	3.5	P	2.1	P	3.0	P
USGS	05427910	2016-12-06	37.5	A	3.6	P	2.1	P	3.1	P
USGS	05427910	2016-12-07	35.7	A	2.1	P	0.2	P	1.0	P
USGS	05427910	2016-12-08	33.5	A	0.2	P	-0.1	P	0.0	P
USGS	05427910	2016-12-09	30.4	A:e	0.5	P	-0.1	P	0.2	P
USGS	05427910	2016-12-10	28.5	A:e	0.2	P	-0.1	P	0.0	P
USGS	05427910	2016-12-11	27.6	A:e	0.3	P	-0.1	P	0.0	P
USGS	05427910	2016-12-12	27.1	A:e	0.6	P	-0.1	P	0.3	P
USGS	05427910	2016-12-13	26.2	A:e	0.4	P	-0.1	P	0.0	P
USGS	05427910	2016-12-14	26.2	A:e	0.3	P	-0.1	P	0.0	P
USGS	05427910	2016-12-15	25.7	A:e	0.3	P	-0.1	P	0.0	P
USGS	05427910	2016-12-16	26.1	A:e	0.0	P	-0.0	P	-0.0	P
USGS	05427910	2016-12-17	26.3	A:e	-0.0	P	-0.0	P	-0.0	P
USGS	05427910	2016-12-18	26.3	A:e	-0.0	P	-0.1	P	-0.0	P
USGS	05427910	2016-12-19	26.7	A:e	0.0	P	-0.0	P	-0.0	P
USGS	05427910	2016-12-20	26.9	A:e	0.0	P	-0.1	P	-0.0	P
USGS	05427910	2016-12-21	26.9	A:e	-0.0	P	-0.1	P	-0.0	P
USGS	05427910	2016-12-22	27.1	A:e	0.0	P	-0.0	P	-0.0	P
USGS	05427910	2016-12-23	27.2	A:e	0.0	P	-0.0	P	-0.0	P
USGS	05427910	2016-12-24	27.1	A:e	0.1	P	-0.0	P	0.0	P
USGS	05427910	2016-12-25	29.4	A:e	0.6	P	0.1	P	0.3	P
USGS	05427910	2016-12-26	59.6	A	1.5	P	0.5	P	0.9	P
USGS	05427910	2016-12-27	41.7	A	0.9	P	-0.1	P	0.4	P
USGS	05427910	2016-12-28	32.7	A:e	1.4	P	-0.1	P	0.4	P
USGS	05427910	2016-12-29	30.8	A:e	1.3	P	0.4	P	0.9	P
USGS	05427910	2016-12-30	30.0	A:e	1.2	P	-0.1	P	0.6	P
USGS	05427910	2016-12-31	28.6	A:e	1.7	P	0.3	P	1.0	P
USGS	05427910	2017-01-01	27.3	A:e	1.3	P	-0.1	P	0.3	P
USGS	05427910	2017-01-02	26.4	A:e	2.6	P	0.4	P	1.4	P
USGS	05427910	2017-01-03	25.6	A:e	3.2	P	0.6	P	2.6	P
USGS	05427910	2017-01-04	24.4	A:e	0.6	P	-0.2	P	0.0	P
USGS	05427910	2017-01-05	22.3	A:e	0.3	P	-0.1	P	0.0	P
USGS	05427910	2017-01-06	20.9	A:e	0.3	P	-0.1	P	0.0	P
USGS	05427910	2017-01-07	20.2	A:e	0.3	P	-0.1	P	0.0	P
USGS	05427910	2017-01-08	20.3	A:e	0.3	P	-0.1	P	0.0	P
USGS	05427910	2017-01-09	21.5	A:e	0.1	P	-0.1	P	0.0	P
USGS	05427910	2017-01-10	36.8	A:e	0.0	P	-0.1	P	-0.0	P
USGS	05427910	2017-01-11	51.4	A	-0.0	P	-0.1	P	-0.1	P
USGS	05427910	2017-01-12	41.3	A	-0.0	P	-0.1	P	-0.1	P
USGS	05427910	2017-01-13	35.5	A	-0.0	P	-0.1	P	-0.1	P
USGS	05427910	2017-01-14	32.7	A	0.0	P	-0.1	P	-0.0	P
USGS	05427910	2017-01-15	29.6	A	0.0	P	-0.1	P	-0.0	P
USGS	05427910	2017-01-16	32.2	A	-0.0	P	-0.1	P	-0.0	P
USGS	05427910	2017-01-17	114	A	-0.0	P	-0.1	P	-0.1	P
USGS	05427910	2017-01-18	110	A	0.1	P	-0.1	P	0.0	P
USGS	05427910	2017-01-19	92.5	A	0.4	P	-0.0	P	0.2	P
USGS	05427910	2017-01-20	159	A	0.5	P	0.1	P	0.3	P
USGS	05427910	2017-01-21	132	A	1.3	P	0.5	P	0.9	P
USGS	05427910	2017-01-22	122	A	1.7	P	0.9	P	1.3	P
USGS	05427910	2017-01-23	98.2	A	1.9	P	1.3	P	1.6	P
USGS	05427910	2017-01-24	81.0	A	1.9	P	1.4	P	1.7	P
USGS	05427910	2017-01-25	65.6	A	1.6	P	0.2	P	0.7	P
USGS	05427910	2017-01-26	56.8	A	2.1	P	0.6	P	1.3	P
USGS	05427910	2017-01-27	47.0	A	1.6	P	0.4	P	1.1	P
USGS	05427910	2017-01-28	40.8	A	1.0	P	-0.1	P	0.4	P
USGS	05427910	2017-01-29	39.2	A	1.1	P	0.1	P	0.6	P
USGS	05427910	2017-01-30	31.9	A	0.1	P	-0.1	P	-0.0	P
USGS	05427910	2017-01-31	33.0	A	2.2	P	-0.0	P	0.9	P
USGS	05427910	2017-02-01	33.4	A	2.5	P	-0.0	P	1.5	P
USGS	05427910	2017-02-02	27.9	A	0.5	P	-0.1	P	0.1	P
USGS	05427910	2017-02-03	27.1	A	0.5	P	-0.1	P	0.1	P
USGS	05427910	2017-02-04	25.4	A	0.4	P	-0.1	P	0.1	P
USGS	05427910	2017-02-05	26.2	A	0.6	P	-0.0	P	0.1	P
USGS	05427910	2017-02-06	25.3	A	0.7	P	-0.1	P	0.3	P
USGS	05427910	2017-02-07	28.0	A	3.0	P	0.7	P	1.9	P
USGS	05427910	2017-02-08	29.0	A	2.1	P	-0.1	P	1.4	P
USGS	05427910	2017-02-09	26.2	A	0.6	P	-0.2	P	0.1	P
USGS	05427910	2017-02-10	27.3	A	0.7	P	-0.1	P	0.2	P
USGS	05427910	2017-02-11	26.7	A	4.4	P	0.7	P	2.6	P
USGS	05427910	2017-02-12	36.1	A	5.1	P	1.9	P	3.7	P
USGS	05427910	2017-02-13	47.6	A	3.4	P	1.0	P	2.1	P
USGS	05427910	2017-02-14	55.6	A	3.7	P	1.6	P	2.4	P
USGS	05427910	2017-02-15	53.5	A	2.1	P	0.2	P	1.3	P
USGS	05427910	2017-02-16	41.2	A	2.8	P	1.2	P	2.0	P
USGS	05427910	2017-02-17	39.9	A	4.8	P	1.4	P	3.1	P
USGS	05427910	2017-02-18	43.6	A	6.2	P	3.7	P	4.8	P
USGS	05427910	2017-02-19	44.4	A	5.7	P	3.5	P	4.6	P
USGS	05427910	2017-02-20	48.2	A	6.0	P	4.4	P	5.2	P
