# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-05 13:59:39 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427850 YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427850
#            TS   parameter     statistic     Description
#        154918       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154919       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154920       00010     00003     Temperature, water, degrees Celsius (Mean)
#        154921       00060     00003     Discharge, cubic feet per second (Mean)
#        154924       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)
#        154926       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154918_00010_00001	154918_00010_00001_cd	154919_00010_00002	154919_00010_00002_cd	154920_00010_00003	154920_00010_00003_cd	154921_00060_00003	154921_00060_00003_cd	154924_00665_00003	154924_00665_00003_cd	154926_00671_00003	154926_00671_00003_cd
USGS	05427850	2014-09-13							55.7	A	0.0848	A	0.00438	A
USGS	05427850	2014-09-14							46.0	A	0.0810	A	0.00425	A
USGS	05427850	2014-09-15							67.7	A	0.0773	A	0.00411	A
USGS	05427850	2014-09-16							59.3	A	0.0743	A	0.00399	A
USGS	05427850	2014-09-17							55.0	A	0.0741	A	0.00391	A
USGS	05427850	2014-09-18							52.7	A	0.0741	A	0.00384	A
USGS	05427850	2014-09-19							21.6	A	0.0742	A	0.00376	A
USGS	05427850	2014-09-20							70.5	A	0.0743	A	0.00369	A
USGS	05427850	2014-09-21							60.5	A	0.0743	A	0.00361	A
USGS	05427850	2014-09-22							49.9	A	0.0744	A	0.00354	A
USGS	05427850	2014-09-23							49.1	A	0.0745	A	0.00347	A
USGS	05427850	2014-09-24							49.9	A	0.0746	A	0.00341	A
USGS	05427850	2014-09-25							51.0	A	0.0746	A	0.00334	A
USGS	05427850	2014-09-26							48.4	A	0.0747	A	0.00327	A
USGS	05427850	2014-09-27							48.4	A	0.0748	A	0.00321	A
USGS	05427850	2014-09-28							49.5	A	0.0748	A	0.00315	A
USGS	05427850	2014-09-29							60.3	A	0.0749	A	0.00309	A
USGS	05427850	2014-09-30							39.5	A	0.0750	A	0.00303	A
USGS	05427850	2014-10-01							46.7	A	0.0740	A	0.00300	A
USGS	05427850	2014-10-02							39.4	A	0.0763	A	0.00300	A
USGS	05427850	2014-10-03							57.8	A	0.0776	A	0.00300	A
USGS	05427850	2014-10-04							70.8	A	0.0788	A	0.00300	A
USGS	05427850	2014-10-05							52.0	A	0.0800	A	0.00300	A
USGS	05427850	2014-10-06	12.2	P	10.1	P	10.9	P	47.5	A	0.0813	A	0.00300	A
USGS	05427850	2014-10-07	13.3	P	10.6	P	11.8	P	67.3	A	0.0825	A	0.00300	A
USGS	05427850	2014-10-08	13.7	P	11.0	P	12.2	P	52.9	A	0.0838	A	0.00300	A
USGS	05427850	2014-10-09	13.9	P	11.5	P	12.6	P	55.9	A	0.0850	A	0.00300	A
USGS	05427850	2014-10-10	13.5	P	11.0	P	12.3	P	50.4	A	0.0862	A	0.00300	A
USGS	05427850	2014-10-11	13.3	P	10.8	P	12.0	P	46.1	A	0.0875	A	0.00300	A
USGS	05427850	2014-10-12	13.5	P	10.9	P	12.3	P	55.8	A	0.0887	A	0.00300	A
USGS	05427850	2014-10-13	13.6	P	12.6	P	13.1	P	70.5	A	0.0993	A	0.00300	A
USGS	05427850	2014-10-14	13.7	P	12.6	P	13.3	P	144	A	0.110	A	0.00265	A
USGS	05427850	2014-10-15	12.6	P	12.0	P	12.2	P	92.5	A	0.0934	A	0.00200	A
USGS	05427850	2014-10-16	14.2	P	11.9	P	12.8	P	66.6	A	0.0897	A	0.00203	A
USGS	05427850	2014-10-17	13.9	P	12.3	P	13.2	P	71.9	A	0.0869	A	0.00206	A
USGS	05427850	2014-10-18	12.3	P	10.9	P	11.5	P	61.2	A	0.0842	A	0.00209	A
USGS	05427850	2014-10-19	11.3	P	10.1	P	10.7	P	40.8	A	0.0814	A	0.00212	A
USGS	05427850	2014-10-20	12.3	P	10.3	P	11.4	P	77.1	A	0.0786	A	0.00215	A
USGS	05427850	2014-10-21	12.0	P	10.4	P	11.3	P	53.6	A	0.0759	A	0.00218	A
USGS	05427850	2014-10-22	11.8	P	9.2	P	10.5	P	49.3	A	0.0736	A	0.00221	A
USGS	05427850	2014-10-23	10.6	P	9.5	P	9.9	P	62.9	A	0.0726	A	0.00224	A
USGS	05427850	2014-10-24	11.9	P	10.1	P	10.8	P	60.9	A	0.0717	A	0.00227	A
USGS	05427850	2014-10-25	13.7	P	11.5	P	12.3	P	57.8	A	0.0708	A	0.00230	A
USGS	05427850	2014-10-26	13.3	P	10.8	P	12.1	P	65.0	A	0.0699	A	0.00233	A
USGS	05427850	2014-10-27	14.6	P	11.6	P	12.9	P	47.1	A	0.0690	A	0.00236	A
USGS	05427850	2014-10-28	14.5	P	11.7	P	13.5	P	49.9	A	0.0681	A	0.00239	A
USGS	05427850	2014-10-29	11.7	P	9.6	P	10.4	P	81.9	A	0.0672	A	0.00242	A
USGS	05427850	2014-10-30	9.9	P	8.6	P	9.4	P	60.3	A	0.0663	A	0.00245	A
USGS	05427850	2014-10-31	9.3	P	5.5	P	7.1	P	64.9	A	0.0654	A	0.00248	A
USGS	05427850	2014-11-01	6.2	P	3.5	P	4.9	P	49.9	A	0.0645	A	0.00251	A
USGS	05427850	2014-11-02	6.2	P	4.3	P	5.2	P	35.6	A	0.0636	A	0.00254	A
USGS	05427850	2014-11-03	7.3	P	5.0	P	6.0	P	79.5	A	0.0627	A	0.00257	A
USGS	05427850	2014-11-04	9.3	P	7.2	P	8.3	P	54.0	A	0.0618	A	0.00260	A
USGS	05427850	2014-11-05	8.2	P	6.8	P	7.4	P	70.1	A	0.0608	A	0.00263	A
USGS	05427850	2014-11-06	7.6	P	6.0	P	6.8	P	74.3	A	0.0599	A	0.00266	A
USGS	05427850	2014-11-07	6.0	P	4.8	P	5.5	P	39.8	A	0.0590	A	0.00269	A
USGS	05427850	2014-11-08	6.4	P	5.1	P	5.6	P	81.1	A	0.0581	A	0.00272	A
USGS	05427850	2014-11-09	6.4	P	4.9	P	5.7	P	72.3	A	0.0572	A	0.00276	A
USGS	05427850	2014-11-10	7.5	P	5.2	P	6.1	P	69.7	A	0.0563	A	0.00279	A
USGS	05427850	2014-11-11	6.9	P	4.0	P	5.7	P	52.4	A	0.0554	A	0.00282	A
USGS	05427850	2014-11-12	4.0	P	0.8	P	1.8	P	64.0	A	0.0545	A	0.00285	A
USGS	05427850	2014-11-13	1.3	P	0.6	P	1.0	P	69.4	A	0.0536	A	0.00288	A
USGS	05427850	2014-11-14	1.6	P	1.1	P	1.3	P	65.8	A	0.0527	A	0.00291	A
USGS	05427850	2014-11-15	2.6	P	1.4	P	2.0	P	59.3	A	0.0518	A	0.00294	A
USGS	05427850	2014-11-16	2.5	P	1.7	P	2.0	P	60.1	A	0.0509	A	0.00297	A
USGS	05427850	2014-11-17	1.7	P	1.2	P	1.4	P	63.0	A	0.0500	A	0.00303	A
USGS	05427850	2014-11-18	1.5	P	1.1	P	1.3	P	55.0	A	0.0496	A	0.00326	A
USGS	05427850	2014-11-19	1.3	P	0.9	P	1.1	P	61.2	A	0.0491	A	0.00351	A
USGS	05427850	2014-11-20	1.5	P	0.9	P	1.2	P	59.7	A	0.0487	A	0.00376	A
USGS	05427850	2014-11-21	1.8	P	1.1	P	1.4	P	49.5	A	0.0483	A	0.00401	A
USGS	05427850	2014-11-22	1.7	P	0.8	P	1.0	P	63.6	A	0.0479	A	0.00426	A
USGS	05427850	2014-11-23	2.1	P	0.8	P	1.5	P	81.0	A	0.0475	A	0.00451	A
USGS	05427850	2014-11-24	2.0	P	0.6	P	1.3	P	87.1	A	0.0471	A	0.00476	A
USGS	05427850	2014-11-25	1.2	P	0.5	P	0.8	P	91.5	A	0.0466	A	0.00501	A
USGS	05427850	2014-11-26	1.2	P	0.7	P	1.0	P	68.2	A	0.0462	A	0.00526	A
USGS	05427850	2014-11-27	1.3	P	0.7	P	1.1	P	62.7	A	0.0458	A	0.00551	A
USGS	05427850	2014-11-28	1.3	P	0.9	P	1.0	P	55.8	A	0.0454	A	0.00576	A
USGS	05427850	2014-11-29	1.8	P	0.7	P	1.2	P	65.0	A	0.0450	A	0.00601	A
USGS	05427850	2014-11-30	1.8	P	0.7	P	1.2	P	69.9	A	0.0446	A	0.00626	A
USGS	05427850	2014-12-01	1.2	P	0.5	P	0.8	P	48.2	A	0.0441	A	0.00651	A
USGS	05427850	2014-12-02	1.5	P	0.6	P	0.9	P	52.9	A	0.0437	A	0.00676	A
USGS	05427850	2014-12-03	1.7	P	0.5	P	1.0	P	63.9	A	0.0433	A	0.00701	A
USGS	05427850	2014-12-04	0.9	P	0.6	P	0.7	P	56.3	A	0.0429	A	0.00726	A
USGS	05427850	2014-12-05	0.9	P	0.6	P	0.7	P	57.5	A	0.0425	A	0.00751	A
USGS	05427850	2014-12-06	1.5	P	0.7	P	1.0	P	58.3	A	0.0420	A	0.00776	A
USGS	05427850	2014-12-07	1.2	P	0.5	P	0.9	P	48.6	A	0.0416	A	0.00801	A
USGS	05427850	2014-12-08	0.9	P	0.6	P	0.8	P	63.7	A	0.0412	A	0.00826	A
USGS	05427850	2014-12-09	1.3	P	0.6	P	0.9	P	62.4	A	0.0408	A	0.00851	A
USGS	05427850	2014-12-10	1.2	P	0.7	P	0.9	P	56.8	A	0.0404	A	0.00876	A
USGS	05427850	2014-12-11	1.4	P	0.6	P	0.9	P	55.1	A	0.0400	A	0.00899	A
USGS	05427850	2014-12-12	1.3	P	0.6	P	0.9	P	53.1	A	0.0398	A	0.00909	A
USGS	05427850	2014-12-13	1.8	P	0.9	P	1.4	P	60.7	A	0.0395	A	0.00917	A
USGS	05427850	2014-12-14	2.6	P	1.6	P	2.1	P	64.2	A	0.0393	A	0.00926	A
USGS	05427850	2014-12-15	4.0	P	2.4	P	3.1	P	71.2	A	0.0391	A	0.00934	A
USGS	05427850	2014-12-16	2.9	P	0.5	P	2.0	P	80.7	A	0.0388	A	0.00943	A
USGS	05427850	2014-12-17	0.8	P	0.4	P	0.6	P	75.8	A	0.0386	A	0.00951	A
USGS	05427850	2014-12-18	0.9	P	0.5	P	0.6	P	60.4	A	0.0384	A	0.00960	A
USGS	05427850	2014-12-19	0.9	P	0.6	P	0.8	P	57.3	A	0.0382	A	0.00969	A
USGS	05427850	2014-12-20	1.2	P	0.6	P	0.8	P	55.1	A	0.0379	A	0.00977	A
USGS	05427850	2014-12-21	1.4	P	0.9	P	1.2	P	52.2	A	0.0377	A	0.00986	A
USGS	05427850	2014-12-22	1.9	P	1.2	P	1.5	P	67.1	A	0.0375	A	0.00994	A
USGS	05427850	2014-12-23	3.1	P	1.8	P	2.3	P	70.8	A	0.0372	A	0.0100	A
USGS	05427850	2014-12-24	3.0	P	1.9	P	2.5	P	89.3	A	0.0370	A	0.0101	A
USGS	05427850	2014-12-25	3.2	P	1.2	P	2.2	P	69.8	A	0.0368	A	0.0102	A
USGS	05427850	2014-12-26	3.6	P	1.8	P	2.8	P	77.1	A	0.0366	A	0.0103	A
USGS	05427850	2014-12-27	3.6	P	1.4	P	2.7	P	55.8	A	0.0363	A	0.0104	A
USGS	05427850	2014-12-28	2.2	P	0.5	P	1.4	P	72.3	A	0.0361	A	0.0105	A
USGS	05427850	2014-12-29	1.9	P	0.7	P	1.4	P	54.0	A	0.0359	A	0.0105	A
USGS	05427850	2014-12-30	2.4	P	0.7	P	1.3	P	41.7	A	0.0356	A	0.0106	A
USGS	05427850	2014-12-31	2.1	P	0.8	P	1.4	P	46.9	A	0.0354	A	0.0107	A
USGS	05427850	2015-01-01	1.6	P	0.7	P	1.1	P	52.2	A	0.0352	A	0.0108	A
USGS	05427850	2015-01-02	1.6	P	0.5	P	1.0	P	54.0	A	0.0350	A	0.0109	A
USGS	05427850	2015-01-03	1.0	P	0.6	P	0.6	P	54.9	A	0.0347	A	0.0110	A
USGS	05427850	2015-01-04	0.6	P	0.5	P	0.6	P	51.2	A	0.0345	A	0.0110	A
USGS	05427850	2015-01-05	0.7	P	0.4	P	0.5	P	42.6	A	0.0343	A	0.0111	A
USGS	05427850	2015-01-06	0.6	P	0.4	P	0.5	P	47.9	A	0.0340	A	0.0112	A
USGS	05427850	2015-01-07	0.6	P	0.4	P	0.5	P	46.0	A:e	0.0338	A	0.0113	A
USGS	05427850	2015-01-08	0.5	P	0.4	P	0.4	P	44.0	A:e	0.0336	A	0.0114	A
USGS	05427850	2015-01-09	0.5	P	0.4	P	0.4	P	44.0	A:e	0.0334	A	0.0115	A
USGS	05427850	2015-01-10	0.5	P	0.4	P	0.4	P	45.0	A:e	0.0331	A	0.0116	A
USGS	05427850	2015-01-11	0.5	P	0.4	P	0.4	P	48.0	A:e	0.0329	A	0.0116	A
USGS	05427850	2015-01-12	0.5	P	0.4	P	0.4	P	49.0	A:e	0.0327	A	0.0117	A
USGS	05427850	2015-01-13	0.5	P	0.4	P	0.4	P	45.0	A:e	0.0324	A	0.0118	A
USGS	05427850	2015-01-14	0.4	P	0.4	P	0.4	P	44.0	A:e	0.0322	A	0.0119	A
USGS	05427850	2015-01-15	0.5	P	0.4	P	0.4	P	50.0	A:e	0.0320	A	0.0119	A
USGS	05427850	2015-01-16	0.5	P	0.4	P	0.4	P	49.0	A:e	0.0322	A	0.0116	A
USGS	05427850	2015-01-17	0.5	P	0.4	P	0.4	P	53.0	A:e	0.0324	A	0.0112	A
USGS	05427850	2015-01-18	0.9	P	0.4	P	0.5	P	57.0	A:e	0.0326	A	0.0109	A
USGS	05427850	2015-01-19	0.8	P	0.4	P	0.5	P	57.0	A:e	0.0327	A	0.0105	A
USGS	05427850	2015-01-20	0.5	P	0.4	P	0.4	P	53.0	A:e	0.0329	A	0.0101	A
USGS	05427850	2015-01-21	0.5	P	0.4	P	0.5	P	51.0	A:e	0.0331	A	0.00976	A
USGS	05427850	2015-01-22	0.6	P	0.4	P	0.5	P	48.0	A:e	0.0333	A	0.00939	A
USGS	05427850	2015-01-23	0.6	P	0.4	P	0.5	P	50.0	A:e	0.0335	A	0.00902	A
USGS	05427850	2015-01-24	0.6	P	0.4	P	0.5	P	56.0	A:e	0.0337	A	0.00865	A
USGS	05427850	2015-01-25	0.6	P	0.4	P	0.5	P	51.0	A:e	0.0338	A	0.00828	A
USGS	05427850	2015-01-26	0.5	P	0.4	P	0.4	P	37.0	A:e	0.0340	A	0.00791	A
USGS	05427850	2015-01-27	0.4	P	0.4	P	0.4	P	51.0	A:e	0.0342	A	0.00754	A
USGS	05427850	2015-01-28	0.5	P	0.4	P	0.4	P	50.0	A:e	0.0344	A	0.00716	A
USGS	05427850	2015-01-29	0.5	P	0.4	P	0.4	P	48.0	A:e	0.0346	A	0.00679	A
USGS	05427850	2015-01-30	0.5	P	0.4	P	0.4	P	42.0	A:e	0.0348	A	0.00642	A
USGS	05427850	2015-01-31	0.5	P	0.4	P	0.4	P	45.0	A:e	0.0350	A	0.00605	A
USGS	05427850	2015-02-01	0.4	P	0.4	P	0.4	P	30.0	A:e	0.0352	A	0.00568	A
USGS	05427850	2015-02-02	0.4	P	0.4	P	0.4	P	41.0	A:e	0.0353	A	0.00531	A
USGS	05427850	2015-02-03	0.4	P	0.4	P	0.4	P	54.0	A:e	0.0355	A	0.00494	A
USGS	05427850	2015-02-04	0.4	P	0.4	P	0.4	P	52.0	A:e	0.0357	A	0.00457	A
USGS	05427850	2015-02-05	0.4	P	0.4	P	0.4	P	48.0	A:e	0.0359	A	0.00419	A
USGS	05427850	2015-02-06	0.4	P	0.4	P	0.4	P	47.0	A:e	0.0361	A	0.00382	A
USGS	05427850	2015-02-07	0.4	P	0.4	P	0.4	P	50.0	A:e	0.0363	A	0.00345	A
USGS	05427850	2015-02-08	0.4	P	0.4	P	0.4	P	52.0	A:e	0.0364	A	0.00308	A
USGS	05427850	2015-02-09	0.4	P	0.4	P	0.4	P	50.0	A:e	0.0366	A	0.00271	A
USGS	05427850	2015-02-10	0.4	P	0.4	P	0.4	P	44.0	A:e	0.0368	A	0.00234	A
USGS	05427850	2015-02-11	0.4	P	0.4	P	0.4	P	48.0	A:e	0.0370	A	0.00203	A
USGS	05427850	2015-02-12	0.4	P	0.4	P	0.4	P	45.0	A:e	0.0373	A	0.00200	A
USGS	05427850	2015-02-13	0.4	P	0.4	P	0.4	P	45.0	A:e	0.0376	A	0.00200	A
USGS	05427850	2015-02-14	0.4	P	0.4	P	0.4	P	48.0	A:e	0.0379	A	0.00200	A
USGS	05427850	2015-02-15	0.4	P	0.4	P	0.4	P	41.0	A:e	0.0382	A	0.00200	A
USGS	05427850	2015-02-16	0.4	P	0.4	P	0.4	P	48.0	A:e	0.0385	A	0.00200	A
USGS	05427850	2015-02-17	0.4	P	0.4	P	0.4	P	51.0	A:e	0.0388	A	0.00200	A
USGS	05427850	2015-02-18	0.4	P	0.4	P	0.4	P	49.0	A:e	0.0390	A	0.00200	A
USGS	05427850	2015-02-19	0.4	P	0.4	P	0.4	P	43.0	A:e	0.0393	A	0.00200	A
USGS	05427850	2015-02-20	0.4	P	0.4	P	0.4	P	47.0	A:e	0.0396	A	0.00200	A
USGS	05427850	2015-02-21	0.4	P	0.4	P	0.4	P	51.0	A:e	0.0399	A	0.00200	A
USGS	05427850	2015-02-22	0.4	P	0.4	P	0.4	P	54.0	A:e	0.0402	A	0.00200	A
USGS	05427850	2015-02-23	0.4	P	0.4	P	0.4	P	49.0	A:e	0.0405	A	0.00200	A
USGS	05427850	2015-02-24	0.4	P	0.4	P	0.4	P	51.0	A:e	0.0408	A	0.00200	A
USGS	05427850	2015-02-25	0.4	P	0.4	P	0.4	P	54.0	A:e	0.0411	A	0.00200	A
USGS	05427850	2015-02-26	0.4	P	0.4	P	0.4	P	56.0	A:e	0.0414	A	0.00200	A
USGS	05427850	2015-02-27	0.4	P	0.4	P	0.4	P	53.0	A:e	0.0416	A	0.00200	A
USGS	05427850	2015-02-28	0.4	P	0.4	P	0.4	P	52.0	A:e	0.0419	A	0.00200	A
USGS	05427850	2015-03-01	0.4	P	0.4	P	0.4	P	54.0	A:e	0.0422	A	0.00200	A
USGS	05427850	2015-03-02	0.4	P	0.4	P	0.4	P	59.8	A	0.0425	A	0.00200	A
USGS	05427850	2015-03-03	0.4	P	0.4	P	0.4	P	61.7	A	0.0428	A	0.00200	A
USGS	05427850	2015-03-04	0.4	P	0.4	P	0.4	P	63.8	A	0.0431	A	0.00200	A
USGS	05427850	2015-03-05	0.4	P	0.4	P	0.4	P	61.2	A	0.0434	A	0.00200	A
USGS	05427850	2015-03-06	0.4	P	0.4	P	0.4	P	58.2	A	0.0437	A	0.00204	A
USGS	05427850	2015-03-07	0.5	P	0.4	P	0.4	P	61.7	A	0.0514	A	0.00897	A
USGS	05427850	2015-03-08	0.6	P	0.4	P	0.4	P	75.8	A	0.0650	A	0.0209	A
USGS	05427850	2015-03-09	0.7	P	0.4	P	0.5	P	130	A	0.0649	A	0.0144	A
USGS	05427850	2015-03-10	0.7	P	0.4	P	0.5	P	162	A	0.205	A	0.0864	A
USGS	05427850	2015-03-11	1.6	P	0.4	P	0.8	P	138	A	0.285	A	0.138	A
USGS	05427850	2015-03-12	4.6	P	0.7	P	2.2	P	94.9	A	0.215	A	0.102	A
USGS	05427850	2015-03-13	7.2	P	1.8	P	4.0	P	83.8	A	0.159	A	0.0627	A
USGS	05427850	2015-03-14	6.9	P	2.1	P	4.2	P	77.1	A	0.127	A	0.0434	A
USGS	05427850	2015-03-15	6.9	P	2.4	P	4.5	P	62.5	A	0.115	A	0.0361	A
USGS	05427850	2015-03-16	8.0	P	3.0	P	5.6	P	69.6	A	0.102	A	0.0287	A
USGS	05427850	2015-03-17	7.6	P	2.0	P	4.3	P	59.5	A	0.0888	A	0.0213	A
USGS	05427850	2015-03-18	8.3	P	3.3	P	5.9	P	54.3	A	0.0775	A	0.0148	A
USGS	05427850	2015-03-19	8.4	P	6.1	P	7.3	P	53.2	A	0.0751	A	0.0133	A
USGS	05427850	2015-03-20	11.1	P	4.9	P	7.6	P	48.6	A	0.0741	A	0.0127	A
USGS	05427850	2015-03-21	11.0	P	6.4	P	8.9	P	57.7	A	0.0732	A	0.0120	A
USGS	05427850	2015-03-22	8.4	P	4.3	P	6.0	P	48.4	A	0.0723	A	0.0114	A
USGS	05427850	2015-03-23	5.5	P	1.7	P	3.7	P	50.7	A	0.0713	A	0.0107	A
USGS	05427850	2015-03-24	7.3	P	2.5	P	4.7	P	57.0	A	0.0704	A	0.0100	A
USGS	05427850	2015-03-25	6.9	P	3.9	P	5.0	P	34.1	A	0.0695	A	0.00939	A
USGS	05427850	2015-03-26	5.4	P	3.0	P	4.3	P	81.7	A	0.0686	A	0.00874	A
USGS	05427850	2015-03-27	6.5	P	0.9	P	3.5	P	51.7	A	0.0676	A	0.00808	A
USGS	05427850	2015-03-28	8.4	P	3.2	P	5.4	P	42.2	A	0.0667	A	0.00742	A
USGS	05427850	2015-03-29	6.3	P	3.2	P	4.5	P	38.3	A	0.0658	A	0.00677	A
USGS	05427850	2015-03-30	7.8	P	2.8	P	4.8	P	68.5	A	0.0648	A	0.00611	A
USGS	05427850	2015-03-31	12.2	P	6.2	P	8.6	P	46.4	A	0.0639	A	0.00545	A
USGS	05427850	2015-04-01	13.7	P	8.9	P	11.3	P	18.7	A	0.0630	A	0.00479	A
USGS	05427850	2015-04-02	15.2	P	11.2	P	13.1	P	79.5	A	0.0620	A	0.00414	A
USGS	05427850	2015-04-03	13.7	P	9.7	P	12.0	P	60.0	A	0.0611	A	0.00348	A
USGS	05427850	2015-04-04	13.1	P	8.0	P	10.5	P	39.8	A	0.0602	A	0.00282	A
USGS	05427850	2015-04-05	14.5	P	9.1	P	11.6	P	67.0	A	0.0597	A	0.00221	A
USGS	05427850	2015-04-06	15.5	P	8.6	P	11.7	P	61.2	A	0.0699	A	0.00276	A
USGS	05427850	2015-04-07	11.7	P	7.8	P	9.2	P	49.8	A	0.0846	A	0.00378	A
USGS	05427850	2015-04-08	7.9	P	6.6	P	7.4	P	102	A	0.0982	A	0.00468	A
USGS	05427850	2015-04-09	9.6	P	6.9	P	8.0	P	189	A	0.0958	A	0.00380	A
USGS	05427850	2015-04-10	10.1	P	7.2	P	8.6	P	355	A	0.122	A	0.00733	A
USGS	05427850	2015-04-11	12.8	P	6.6	P	9.8	P	279	A	0.288	A	0.0830	A
USGS	05427850	2015-04-12	13.3	P	8.5	P	10.8	P	114	A	0.286	A	0.0916	A
USGS	05427850	2015-04-13	15.9	P	12.4	P	14.0	P	106	A	0.235	A	0.0649	A
USGS	05427850	2015-04-14	16.5	P	12.2	P	14.5	P	90.3	A	0.196	A	0.0421	A
USGS	05427850	2015-04-15	17.2	P	13.5	P	15.3	P	79.2	A	0.173	A	0.0300	A
USGS	05427850	2015-04-16	18.2	P	13.0	P	15.4	P	59.3	A	0.151	A	0.0191	A
USGS	05427850	2015-04-17	20.6	P	15.8	P	17.7	P	64.7	A	0.135	A	0.0122	A
USGS	05427850	2015-04-18	19.8	P	17.5	P	18.7	P	68.3	A	0.128	A	0.0105	A
USGS	05427850	2015-04-19	18.6	P	14.9	P	16.8	P	48.8	A	0.121	A	0.00882	A
USGS	05427850	2015-04-20	16.9	P	11.8	P	14.6	P	57.8	A	0.114	A	0.00714	A
USGS	05427850	2015-04-21	11.9	P	8.0	P	9.6	P	84.2	A	0.107	A	0.00546	A
USGS	05427850	2015-04-22	8.2	P	6.6	P	7.3	P	81.7	A	0.0996	A	0.00378	A
USGS	05427850	2015-04-23	11.1	P	6.3	P	8.5	P	63.8	A	0.0932	A	0.00227	A
USGS	05427850	2015-04-24	10.2	P	8.7	P	9.5	P	67.5	A	0.0930	A	0.00203	A
USGS	05427850	2015-04-25	9.6	P	7.4	P	8.6	P	56.2	A	0.0942	A	0.00207	A
USGS	05427850	2015-04-26	12.9	P	7.3	P	10.0	P	54.7	A	0.0953	A	0.00211	A
USGS	05427850	2015-04-27	15.7	P	10.5	P	13.1	P	54.2	A	0.0964	A	0.00215	A
USGS	05427850	2015-04-28	18.0	P	12.7	P	15.4	P	53.4	A	0.0975	A	0.00219	A
USGS	05427850	2015-04-29	17.8	P	14.9	P	16.4	P	64.2	A	0.0986	A	0.00222	A
USGS	05427850	2015-04-30	17.9	P	14.2	P	16.0	P	50.3	A	0.0998	A	0.00226	A
USGS	05427850	2015-05-01	18.7	P	14.8	P	16.7	P	56.5	A	0.101	A	0.00230	A
USGS	05427850	2015-05-02	21.0	P	17.0	P	18.5	P	50.7	A	0.102	A	0.00234	A
USGS	05427850	2015-05-03	21.3	P	18.7	P	19.9	P	43.1	A	0.103	A	0.00238	A
USGS	05427850	2015-05-04	22.9	P	19.0	P	20.8	P	80.3	A	0.104	A	0.00242	A
USGS	05427850	2015-05-05	20.8	P	16.6	P	18.4	P	66.7	A	0.105	A	0.00246	A
USGS	05427850	2015-05-06	19.9	P	15.5	P	17.4	P	71.3	A	0.106	A	0.00249	A
USGS	05427850	2015-05-07	22.0	P	18.2	P	20.1	P	38.2	A	0.108	A	0.00253	A
USGS	05427850	2015-05-08	22.6	P	20.3	P	21.2	P	84.5	A	0.109	A	0.00257	A
USGS	05427850	2015-05-09	22.4	P	19.9	P	21.2	P	62.3	A	0.110	A	0.00261	A
USGS	05427850	2015-05-10	20.6	P	16.9	P	18.2	P	51.0	A	0.111	A	0.00265	A
USGS	05427850	2015-05-11	18.6	P	16.2	P	17.1	P	-0.59	A	0.112	A	0.00269	A
USGS	05427850	2015-05-12	16.4	P	12.9	P	14.3	P	96.0	A	0.113	A	0.00272	A
USGS	05427850	2015-05-13	16.9	P	11.6	P	14.1	P	54.6	A	0.114	A	0.00276	A
USGS	05427850	2015-05-14	16.0	P	14.0	P	15.0	P	52.1	A	0.115	A	0.00280	A
USGS	05427850	2015-05-15	18.8	P	14.9	P	16.3	P	55.0	A	0.117	A	0.00284	A
USGS	05427850	2015-05-16	23.1	P	18.3	P	20.2	P	45.5	A	0.118	A	0.00288	A
USGS	05427850	2015-05-17	22.8	P	21.3	P	22.1	P	42.1	A	0.119	A	0.00292	A
USGS	05427850	2015-05-18	22.8	P	19.0	P	21.2	P	93.2	A	0.120	A	0.00296	A
USGS	05427850	2015-05-19	19.0	P	16.4	P	17.6	P	77.3	A	0.122	A	0.00299	A
USGS	05427850	2015-05-20	17.2	P	15.1	P	15.9	P	44.1	A	0.127	A	0.00300	A
USGS	05427850	2015-05-21	18.3	P	13.7	P	15.6	P	57.4	A	0.133	A	0.00300	A
USGS	05427850	2015-05-22	21.2	P	16.2	P	18.1	P	50.6	A	0.139	A	0.00300	A
USGS	05427850	2015-05-23	22.8	P	18.3	P	20.5	P	51.7	A	0.145	A	0.00300	A
USGS	05427850	2015-05-24	22.1	P	18.6	P	20.3	P	53.8	A	0.151	A	0.00300	A
USGS	05427850	2015-05-25	22.1	P	18.4	P	19.9	P	53.6	A	0.157	A	0.00300	A
