"record_id","param","sampledate","value"
"2089","K","2004-10-12","3.11"
"2090","Mg","2004-10-12","31.85"
"2091","Mn","2004-10-12","0.00252"
"2092","NH4","2004-10-12","0.1421"
"2093","NO3NO2","2004-10-12","0.10528"
"2094","Na","2004-10-12","14.72"
"2095","SO4","2004-10-12","16.61"
"2096","SRP","2004-10-12","0.0365"
"2097","TIC","2004-10-12","43.533"
"2098","TKN","2004-10-12","0.7902"
"2099","TOC","2004-10-12","6.0300"
"2100","TP","2004-10-12","0.065"
"2101","Temp","2004-10-12","16.968"
"2102","Zoop","2004-10-12","13478"
"2103","pH","2004-10-12","8.551"
"2104","secchi","2004-10-12","2.895"
"2105","Bacillariophyta","2004-10-12","0.01734741"
"2106","Chlorophyta","2004-10-12","0.008636847"
"2107","Cyanophyta","2004-10-12","1.334056119"
"2108","DayLength","2004-10-12","10.85738659"
"2109","Month","2005-04-11","4"
"2110","Year","2005-04-11","05"
"2111","Season","2005-04-11","spring"
"2112","serialdate","2005-04-11","732413"
"2113","Alk","2005-04-11","3636"
"2114","Ca","2005-04-11","34.033"
"2115","Chl","2005-04-11","5.844"
"2116","Cl","2005-04-11","42.03"
"2117","DIC","2005-04-11","45.26"
"2118","DO","2005-04-11","10.848"
"2119","DOC","2005-04-11","5.92"
"2120","DOsat","2005-04-11","99.002"
"2121","DRSilica","2005-04-11","3.447"
"2122","Fe","2005-04-11","0.001"
"2123","K","2005-04-11","3.30"
"2124","Mg","2005-04-11","32.27"
"2125","Mn","2005-04-11","0.00156"
"2126","NH4","2005-04-11","0.1115"
"2127","NO3NO2","2005-04-11","0.80388"
"2128","Na","2005-04-11","17.76"
"2129","SO4","2005-04-11","20.51"
"2130","SRP","2005-04-11","0.0925"
"2131","TIC","2005-04-11","45.068"
"2132","TKN","2005-04-11","0.7789"
"2133","TOC","2005-04-11","5.8963"
"2134","TP","2005-04-11","0.129"
"2135","Temp","2005-04-11","9.335"
"2136","Zoop","2005-04-11","54094"
"2137","pH","2005-04-11","8.283"
"2138","secchi","2005-04-11","3.345"
"2139","Bacillariophyta","2005-04-11","0.581566366"
"2140","Chlorophyta","2005-04-11","0.050334219"
"2141","Cyanophyta","2005-04-11","0.461273828"
"2142","DayLength","2005-04-11","13.06424638"
"2143","Month","2005-05-25","5"
"2144","Year","2005-05-25","05"
"2145","Season","2005-05-25","spring"
"2146","serialdate","2005-05-25","732457"
"2147","Alk","2005-05-25","3405"
"2148","Ca","2005-05-25","31.046"
"2149","Chl","2005-05-25","2.901"
"2150","Cl","2005-05-25","40.49"
"2151","DIC","2005-05-25","44.32"
"2152","DO","2005-05-25","10.097"
"2153","DOC","2005-05-25","6.62"
"2154","DOsat","2005-05-25","103.653"
"2155","DRSilica","2005-05-25","2.351"
"2156","Fe","2005-05-25","0.004"
"2157","K","2005-05-25","3.30"
"2158","Mg","2005-05-25","32.14"
"2159","Mn","2005-05-25","0.01042"
"2160","NH4","2005-05-25","0.1204"
"2161","NO3NO2","2005-05-25","0.68880"
"2162","Na","2005-05-25","17.79"
"2163","SO4","2005-05-25","19.53"
"2164","SRP","2005-05-25","0.0752"
"2165","TIC","2005-05-25","44.027"
"2166","TKN","2005-05-25","0.6825"
"2167","TOC","2005-05-25","6.3011"
"2168","TP","2005-05-25","0.106"
"2169","Temp","2005-05-25","14.062"
"2170","Zoop","2005-05-25","78854"
"2171","pH","2005-05-25","8.527"
"2172","secchi","2005-05-25","4.352"
"2173","Bacillariophyta","2005-05-25","0.379770471"
"2174","Chlorophyta","2005-05-25","0.14369704"
"2175","Cyanophyta","2005-05-25","0.507284892"
"2176","DayLength","2005-05-25","14.82764717"
"2177","Month","2005-06-22","6"
"2178","Year","2005-06-22","05"
"2179","Season","2005-06-22","summer"
"2180","serialdate","2005-06-22","732485"
"2181","Alk","2005-06-22","3332"
"2182","Ca","2005-06-22","29.770"
"2183","Chl","2005-06-22","5.985"
"2184","Cl","2005-06-22","40.07"
"2185","DIC","2005-06-22","44.07"
"2186","DO","2005-06-22","8.253"
"2187","DOC","2005-06-22","7.14"
"2188","DOsat","2005-06-22","93.112"
"2189","DRSilica","2005-06-22","2.147"
"2190","Fe","2005-06-22","0.007"
"2191","K","2005-06-22","3.34"
"2192","Mg","2005-06-22","32.06"
"2193","Mn","2005-06-22","0.02141"
"2194","NH4","2005-06-22","0.0704"
"2195","NO3NO2","2005-06-22","0.50332"
"2196","Na","2005-06-22","18.01"
"2197","SO4","2005-06-22","19.01"
"2198","SRP","2005-06-22","0.0484"
"2199","TIC","2005-06-22","44.381"
"2200","TKN","2005-06-22","0.7158"
"2201","TOC","2005-06-22","7.2700"
"2202","TP","2005-06-22","0.086"
"2203","Temp","2005-06-22","17.932"
"2204","Zoop","2005-06-22","64673"
"2205","pH","2005-06-22","8.727"
"2206","secchi","2005-06-22","3.517"
"2207","Bacillariophyta","2005-06-22","0.159630704"
"2208","Chlorophyta","2005-06-22","0.600377539"
"2209","Cyanophyta","2005-06-22","1.977144173"
"2210","DayLength","2005-06-22","15.18529215"
"2211","Month","2005-08-02","8"
"2212","Year","2005-08-02","05"
"2213","Season","2005-08-02","summer"
"2214","serialdate","2005-08-02","732526"
"2215","Alk","2005-08-02","3262"
"2216","Ca","2005-08-02","27.824"
"2217","Chl","2005-08-02","4.966"
"2218","Cl","2005-08-02","39.67"
"2219","DIC","2005-08-02","43.49"
"2220","DO","2005-08-02","6.137"
"2221","DOC","2005-08-02","7.34"
"2222","DOsat","2005-08-02","75.286"
"2223","DRSilica","2005-08-02","3.027"
"2224","Fe","2005-08-02","0.008"
"2225","K","2005-08-02","3.36"
"2226","Mg","2005-08-02","31.73"
"2227","Mn","2005-08-02","0.02025"
"2228","NH4","2005-08-02","0.0850"
"2229","NO3NO2","2005-08-02","0.23208"
"2230","Na","2005-08-02","18.08"
"2231","SO4","2005-08-02","18.55"
"2232","SRP","2005-08-02","0.0480"
"2233","TIC","2005-08-02","43.665"
"2234","TKN","2005-08-02","0.9291"
"2235","TOC","2005-08-02","7.4315"
"2236","TP","2005-08-02","0.083"
"2237","Temp","2005-08-02","20.595"
"2238","Zoop","2005-08-02","34094"
"2239","pH","2005-08-02","8.468"
"2240","secchi","2005-08-02","2.589"
"2241","Bacillariophyta","2005-08-02","0.123283191"
"2242","Chlorophyta","2005-08-02","0.050711986"
"2243","Cyanophyta","2005-08-02","5.301006005"
"2244","DayLength","2005-08-02","14.25406399"
"2245","Month","2005-08-19","8"
"2246","Year","2005-08-19","05"
"2247","Season","2005-08-19","summer"
"2248","serialdate","2005-08-19","732543"
"2249","Alk","2005-08-19","3318"
"2250","Ca","2005-08-19","28.492"
"2251","Chl","2005-08-19","4.666"
"2252","Cl","2005-08-19","39.87"
"2253","DIC","2005-08-19","42.10"
"2254","DO","2005-08-19","5.864"
"2255","DOC","2005-08-19","7.01"
"2256","DOsat","2005-08-19","70.072"
"2257","DRSilica","2005-08-19","2.854"
"2258","Fe","2005-08-19","0.008"
"2259","K","2005-08-19","3.37"
"2260","Mg","2005-08-19","31.86"
"2261","Mn","2005-08-19","0.02525"
"2262","NH4","2005-08-19","0.0729"
"2263","NO3NO2","2005-08-19","0.15947"
"2264","Na","2005-08-19","18.16"
"2265","SO4","2005-08-19","18.63"
"2266","SRP","2005-08-19","0.0334"
"2267","TIC","2005-08-19","42.204"
"2268","TKN","2005-08-19","0.7709"
"2269","TOC","2005-08-19","7.2523"
"2270","TP","2005-08-19","0.063"
"2271","Temp","2005-08-19","20.015"
"2272","Zoop","2005-08-19","29340"
"2273","pH","2005-08-19","8.698"
"2274","secchi","2005-08-19","2.266"
"2275","Bacillariophyta","2005-08-19","0.070873437"
"2276","Chlorophyta","2005-08-19","0.04066171"
"2277","Cyanophyta","2005-08-19","1.455204895"
"2278","DayLength","2005-08-19","13.52550908"
"2279","Month","2005-08-31","8"
"2280","Year","2005-08-31","05"
"2281","Season","2005-08-31","summer"
"2282","serialdate","2005-08-31","732555"
"2283","Alk","2005-08-31","3370"
"2284","Ca","2005-08-31","28.915"
"2285","Chl","2005-08-31","3.615"
"2286","Cl","2005-08-31","39.97"
"2287","DIC","2005-08-31","41.93"
"2288","DO","2005-08-31","5.994"
"2289","DOC","2005-08-31","6.68"
"2290","DOsat","2005-08-31","72.043"
"2291","DRSilica","2005-08-31","2.984"
"2292","Fe","2005-08-31","0.008"
"2293","K","2005-08-31","3.37"
"2294","Mg","2005-08-31","31.96"
"2295","Mn","2005-08-31","0.02982"
"2296","NH4","2005-08-31","0.0914"
"2297","NO3NO2","2005-08-31","0.10136"
"2298","Na","2005-08-31","18.23"
"2299","SO4","2005-08-31","18.66"
"2300","SRP","2005-08-31","0.0344"
"2301","TIC","2005-08-31","41.971"
"2302","TKN","2005-08-31","0.7237"
"2303","TOC","2005-08-31","6.8369"
"2304","TP","2005-08-31","0.067"
"2305","Temp","2005-08-31","20.273"
"2306","Zoop","2005-08-31","34394"
"2307","pH","2005-08-31","8.717"
"2308","secchi","2005-08-31","2.285"
"2309","Bacillariophyta","2005-08-31","0.13596906"
"2310","Chlorophyta","2005-08-31","0.029328686"
"2311","Cyanophyta","2005-08-31","1.311112725"
"2312","DayLength","2005-08-31","12.95494369"
"2313","Month","2005-09-18","9"
"2314","Year","2005-09-18","05"
"2315","Season","2005-09-18","summer"
"2316","serialdate","2005-09-18","732573"
"2317","Alk","2005-09-18","3500"
"2318","Ca","2005-09-18","29.132"
"2319","Chl","2005-09-18","4.025"
"2320","Cl","2005-09-18","39.91"
"2321","DIC","2005-09-18","42.63"
"2322","DO","2005-09-18","7.085"
"2323","DOC","2005-09-18","6.89"
"2324","DOsat","2005-09-18","81.546"
"2325","DRSilica","2005-09-18","3.549"
"2326","Fe","2005-09-18","0.010"
"2327","K","2005-09-18","3.40"
"2328","Mg","2005-09-18","32.13"
"2329","Mn","2005-09-18","0.04243"
"2330","NH4","2005-09-18","0.0936"
"2331","NO3NO2","2005-09-18","0.15626"
"2332","Na","2005-09-18","18.41"
"2333","SO4","2005-09-18","18.48"
"2334","SRP","2005-09-18","0.0370"
"2335","TIC","2005-09-18","43.096"
"2336","TKN","2005-09-18","0.7170"
"2337","TOC","2005-09-18","6.8364"
"2338","TP","2005-09-18","0.068"
"2339","Temp","2005-09-18","18.998"
"2340","Zoop","2005-09-18","31798"
"2341","pH","2005-09-18","8.611"
"2342","secchi","2005-09-18","2.790"
"2343","Bacillariophyta","2005-09-18","0.168753772"
"2344","Chlorophyta","2005-09-18","0.051197038"
"2345","Cyanophyta","2005-09-18","1.500283054"
"2346","DayLength","2005-09-18","12.05967672"
"2347","Month","2005-10-10","10"
"2348","Year","2005-10-10","05"
"2349","Season","2005-10-10","fall"
"2350","serialdate","2005-10-10","732595"
"2351","Alk","2005-10-10","3509"
"2352","Ca","2005-10-10","30.518"
"2353","Chl","2005-10-10","3.917"
"2354","Cl","2005-10-10","40.24"
"2355","DIC","2005-10-10","43.03"
"2356","DO","2005-10-10","7.265"
"2357","DOC","2005-10-10","6.95"
"2358","DOsat","2005-10-10","80.475"
"2359","DRSilica","2005-10-10","3.541"
"2360","Fe","2005-10-10","0.012"
"2361","K","2005-10-10","3.43"
"2362","Mg","2005-10-10","32.65"
"2363","Mn","2005-10-10","0.05812"
"2364","NH4","2005-10-10","0.1514"
"2365","NO3NO2","2005-10-10","0.15179"
"2366","Na","2005-10-10","18.75"
"2367","SO4","2005-10-10","18.48"
"2368","SRP","2005-10-10","0.0537"
"2369","TIC","2005-10-10","43.601"
"2370","TKN","2005-10-10","0.7618"
"2371","TOC","2005-10-10","6.8242"
"2372","TP","2005-10-10","0.082"
"2373","Temp","2005-10-10","17.496"
"2374","Zoop","2005-10-10","33468"
"2375","pH","2005-10-10","8.542"
"2376","secchi","2005-10-10","3.203"
"2377","Bacillariophyta","2005-10-10","0.120969749"
"2378","Chlorophyta","2005-10-10","0.052005803"
"2379","Cyanophyta","2005-10-10","1.494372775"
"2380","DayLength","2005-10-10","10.96602683"
"2381","Month","2005-11-08","11"
"2382","Year","2005-11-08","05"
"2383","Season","2005-11-08","fall"
"2384","serialdate","2005-11-08","732624"
"2385","Alk","2005-11-08","3529"
"2386","Ca","2005-11-08","31.781"
"2387","Chl","2005-11-08","3.187"
"2388","Cl","2005-11-08","40.45"
"2389","DIC","2005-11-08","43.77"
"2390","DO","2005-11-08","7.060"
"2391","DOC","2005-11-08","6.98"
"2392","DOsat","2005-11-08","71.029"
"2393","DRSilica","2005-11-08","3.621"
"2394","Fe","2005-11-08","0.014"
"2395","K","2005-11-08","3.47"
"2396","Mg","2005-11-08","32.99"
"2397","Mn","2005-11-08","0.08248"
"2398","NH4","2005-11-08","0.2999"
"2399","NO3NO2","2005-11-08","0.08087"
"2400","Na","2005-11-08","19.07"
"2401","SO4","2005-11-08","18.39"
"2402","SRP","2005-11-08","0.0987"
"2403","TIC","2005-11-08","44.763"
"2404","TKN","2005-11-08","0.8667"
"2405","TOC","2005-11-08","6.6076"
"2406","TP","2005-11-08","0.123"
"2407","Temp","2005-11-08","13.602"
"2408","Zoop","2005-11-08","37502"
"2409","pH","2005-11-08","8.359"
"2410","secchi","2005-11-08","4.152"
"2411","Bacillariophyta","2005-11-08","0.024955478"
"2412","Chlorophyta","2005-11-08","0.028178551"
"2413","Cyanophyta","2005-11-08","1.074648954"
"2414","DayLength","2005-11-08","9.683430613"
"2415","Month","2006-04-06","4"
"2416","Year","2006-04-06","06"
"2417","Season","2006-04-06","spring"
"2418","serialdate","2006-04-06","732773"
"2419","Alk","2006-04-06","3797"
"2420","Ca","2006-04-06","33.414"
"2421","Chl","2006-04-06","2.070"
"2422","Cl","2006-04-06","43.93"
"2423","DIC","2006-04-06","41.57"
"2424","DO","2006-04-06","12.497"
"2425","DOC","2006-04-06","4.96"
"2426","DOsat","2006-04-06","105.627"
"2427","DRSilica","2006-04-06","3.389"
"2428","Fe","2006-04-06","0.004"
"2429","K","2006-04-06","3.24"
"2430","Mg","2006-04-06","34.30"
"2431","Mn","2006-04-06","0.01524"
"2432","NH4","2006-04-06","0.4134"
"2433","NO3NO2","2006-04-06","0.31322"
"2434","Na","2006-04-06","19.15"
"2435","SO4","2006-04-06","20.32"
"2436","SRP","2006-04-06","0.1131"
"2437","TIC","2006-04-06","42.176"
"2438","TKN","2006-04-06","0.8561"
"2439","TOC","2006-04-06","4.8904"
"2440","TP","2006-04-06","0.134"
"2441","Temp","2006-04-06","6.367"
"2442","Zoop","2006-04-06","67842"
"2443","pH","2006-04-06","8.411"
"2444","secchi","2006-04-06","6.189"
"2445","Bacillariophyta","2006-04-06","0.031879452"
"2446","Chlorophyta","2006-04-06","0.054595721"
"2447","Cyanophyta","2006-04-06","0.154253045"
"2448","DayLength","2006-04-06","12.8079517"
"2449","Month","2006-04-21","4"
"2450","Year","2006-04-21","06"
"2451","Season","2006-04-21","spring"
"2452","serialdate","2006-04-21","732788"
"2453","Alk","2006-04-21","3800"
"2454","Ca","2006-04-21","33.895"
"2455","Chl","2006-04-21","2.533"
"2456","Cl","2006-04-21","44.79"
"2457","DIC","2006-04-21","42.30"
"2458","DO","2006-04-21","11.663"
"2459","DOC","2006-04-21","5.01"
"2460","DOsat","2006-04-21","106.009"
"2461","DRSilica","2006-04-21","3.201"
"2462","Fe","2006-04-21","0.003"
"2463","K","2006-04-21","3.24"
"2464","Mg","2006-04-21","34.33"
"2465","Mn","2006-04-21","0.01351"
"2466","NH4","2006-04-21","0.3563"
"2467","NO3NO2","2006-04-21","0.31835"
"2468","Na","2006-04-21","19.19"
"2469","SO4","2006-04-21","20.65"
"2470","SRP","2006-04-21","0.1041"
"2471","TIC","2006-04-21","42.277"
"2472","TKN","2006-04-21","0.8872"
"2473","TOC","2006-04-21","4.9192"
"2474","TP","2006-04-21","0.127"
"2475","Temp","2006-04-21","9.533"
"2476","Zoop","2006-04-21","80174"
"2477","pH","2006-04-21","8.423"
"2478","secchi","2006-04-21","5.860"
"2479","Bacillariophyta","2006-04-21","0.056919215"
"2480","Chlorophyta","2006-04-21","0.042347595"
"2481","Cyanophyta","2006-04-21","0.234849768"
"2482","DayLength","2006-04-21","13.52550908"
"2483","Month","2006-05-04","5"
"2484","Year","2006-05-04","06"
"2485","Season","2006-05-04","spring"
"2486","serialdate","2006-05-04","732801"
"2487","Alk","2006-05-04","3709"
"2488","Ca","2006-05-04","32.827"
"2489","Chl","2006-05-04","2.173"
"2490","Cl","2006-05-04","43.63"
"2491","DIC","2006-05-04","43.87"
"2492","DO","2006-05-04","11.107"
"2493","DOC","2006-05-04","5.18"
"2494","DOsat","2006-05-04","106.077"
"2495","DRSilica","2006-05-04","2.921"
"2496","Fe","2006-05-04","0.003"
"2497","K","2006-05-04","3.20"
"2498","Mg","2006-05-04","34.17"
"2499","Mn","2006-05-04","0.01506"
"2500","NH4","2006-05-04","0.3021"
"2501","NO3NO2","2006-05-04","0.32784"
"2502","Na","2006-05-04","19.03"
"2503","SO4","2006-05-04","20.32"
"2504","SRP","2006-05-04","0.0928"
"2505","TIC","2006-05-04","43.808"
"2506","TKN","2006-05-04","0.8657"
"2507","TOC","2006-05-04","4.9881"
"2508","TP","2006-05-04","0.115"
"2509","Temp","2006-05-04","11.241"
"2510","Zoop","2006-05-04","87088"
"2511","pH","2006-05-04","8.456"
"2512","secchi","2006-05-04","5.874"
"2513","Bacillariophyta","2006-05-04","0.04064279"
"2514","Chlorophyta","2006-05-04","0.046334826"
"2515","Cyanophyta","2006-05-04","0.308135815"
"2516","DayLength","2006-05-04","14.09411071"
"2517","Month","2006-05-15","5"
"2518","Year","2006-05-15","06"
"2519","Season","2006-05-15","spring"
"2520","serialdate","2006-05-15","732812"
"2521","Alk","2006-05-15","3651"
"2522","Ca","2006-05-15","32.181"
"2523","Chl","2006-05-15","1.605"
"2524","Cl","2006-05-15","43.06"
"2525","DIC","2006-05-15","44.29"
"2526","DO","2006-05-15","10.275"
"2527","DOC","2006-05-15","5.04"
"2528","DOsat","2006-05-15","100.055"
"2529","DRSilica","2006-05-15","2.903"
"2530","Fe","2006-05-15","0.003"
"2531","K","2006-05-15","3.17"
"2532","Mg","2006-05-15","34.05"
"2533","Mn","2006-05-15","0.01560"
"2534","NH4","2006-05-15","0.3044"
"2535","NO3NO2","2006-05-15","0.32536"
"2536","Na","2006-05-15","18.92"
"2537","SO4","2006-05-15","20.19"
"2538","SRP","2006-05-15","0.0956"
"2539","TIC","2006-05-15","44.798"
"2540","TKN","2006-05-15","0.9522"
"2541","TOC","2006-05-15","5.0093"
"2542","TP","2006-05-15","0.119"
"2543","Temp","2006-05-15","11.839"
"2544","Zoop","2006-05-15","82239"
"2545","pH","2006-05-15","8.450"
"2546","secchi","2006-05-15","5.164"
"2547","Bacillariophyta","2006-05-15","0.033313748"
"2548","Chlorophyta","2006-05-15","0.09374852"
"2549","Cyanophyta","2006-05-15","0.117922891"
"2550","DayLength","2006-05-15","14.51192197"
"2551","Month","2006-05-19","5"
"2552","Year","2006-05-19","06"
"2553","Season","2006-05-19","spring"
"2554","serialdate","2006-05-19","732816"
"2555","Alk","2006-05-19","3635"
"2556","Ca","2006-05-19","31.973"
"2557","Chl","2006-05-19","2.707"
"2558","Cl","2006-05-19","42.89"
"2559","DIC","2006-05-19","43.12"
"2560","DO","2006-05-19","9.938"
"2561","DOC","2006-05-19","5.41"
"2562","DOsat","2006-05-19","98.927"
"2563","DRSilica","2006-05-19","2.829"
"2564","Fe","2006-05-19","0.003"
"2565","K","2006-05-19","3.17"
"2566","Mg","2006-05-19","34.01"
"2567","Mn","2006-05-19","0.01572"
"2568","NH4","2006-05-19","0.2733"
"2569","NO3NO2","2006-05-19","0.29964"
"2570","Na","2006-05-19","18.89"
"2571","SO4","2006-05-19","20.16"
"2572","SRP","2006-05-19","0.0887"
"2573","TIC","2006-05-19","43.744"
"2574","TKN","2006-05-19","0.8980"
"2575","TOC","2006-05-19","5.1459"
"2576","TP","2006-05-19","0.112"
"2577","Temp","2006-05-19","13.152"
"2578","Zoop","2006-05-19","80967"
"2579","pH","2006-05-19","8.484"
"2580","secchi","2006-05-19","5.036"
"2581","Bacillariophyta","2006-05-19","0.030330506"
"2582","Chlorophyta","2006-05-19","0.07509696"
"2583","Cyanophyta","2006-05-19","0.268769142"
"2584","DayLength","2006-05-19","14.64470701"
"2585","Month","2006-06-09","6"
"2586","Year","2006-06-09","06"
"2587","Season","2006-06-09","spring"
"2588","serialdate","2006-06-09","732837"
"2589","Alk","2006-06-09","3553"
"2590","Ca","2006-06-09","31.471"
"2591","Chl","2006-06-09","3.772"
"2592","Cl","2006-06-09","42.04"
"2593","DIC","2006-06-09","42.47"
"2594","DO","2006-06-09","8.973"
"2595","DOC","2006-06-09","5.66"
"2596","DOsat","2006-06-09","96.451"
"2597","DRSilica","2006-06-09","2.574"
"2598","Fe","2006-06-09","0.002"
"2599","K","2006-06-09","3.13"
"2600","Mg","2006-06-09","33.79"
"2601","Mn","2006-06-09","0.02079"
"2602","NH4","2006-06-09","0.2432"
"2603","NO3NO2","2006-06-09","0.30606"
"2604","Na","2006-06-09","18.69"
"2605","SO4","2006-06-09","19.94"
"2606","SRP","2006-06-09","0.0846"
"2607","TIC","2006-06-09","43.677"
"2608","TKN","2006-06-09","0.8375"
"2609","TOC","2006-06-09","5.3211"
"2610","TP","2006-06-09","0.108"
"2611","Temp","2006-06-09","16.238"
"2612","Zoop","2006-06-09","76517"
"2613","pH","2006-06-09","8.467"
"2614","secchi","2006-06-09","4.250"
"2615","Bacillariophyta","2006-06-09","0.014466442"
"2616","Chlorophyta","2006-06-09","0.101328256"
"2617","Cyanophyta","2006-06-09","0.770849796"
"2618","DayLength","2006-06-09","15.11887883"
"2619","Month","2006-06-29","6"
"2620","Year","2006-06-29","06"
"2621","Season","2006-06-29","summer"
"2622","serialdate","2006-06-29","732857"
"2623","Alk","2006-06-29","3497"
"2624","Ca","2006-06-29","30.766"
"2625","Chl","2006-06-29","4.049"
"2626","Cl","2006-06-29","41.60"
"2627","DIC","2006-06-29","41.37"
"2628","DO","2006-06-29","7.907"
"2629","DOC","2006-06-29","5.76"
"2630","DOsat","2006-06-29","88.424"
"2631","DRSilica","2006-06-29","2.637"
"2632","Fe","2006-06-29","0.001"
"2633","K","2006-06-29","3.09"
"2634","Mg","2006-06-29","33.65"
"2635","Mn","2006-06-29","0.02070"
"2636","NH4","2006-06-29","0.1540"
"2637","NO3NO2","2006-06-29","0.21522"
"2638","Na","2006-06-29","18.55"
"2639","SO4","2006-06-29","19.90"
"2640","SRP","2006-06-29","0.0590"
"2641","TIC","2006-06-29","42.003"
"2642","TKN","2006-06-29","0.8977"
"2643","TOC","2006-06-29","5.5830"
"2644","TP","2006-06-29","0.092"
"2645","Temp","2006-06-29","17.763"
"2646","Zoop","2006-06-29","74110"
"2647","pH","2006-06-29","8.660"
"2648","secchi","2006-06-29","3.518"
"2649","Bacillariophyta","2006-06-29","0.030165014"
"2650","Chlorophyta","2006-06-29","0.043867271"
"2651","Cyanophyta","2006-06-29","0.99060398"
"2652","DayLength","2006-06-29","15.14381684"
"2653","Month","2006-07-13","7"
"2654","Year","2006-07-13","06"
"2655","Season","2006-07-13","summer"
"2656","serialdate","2006-07-13","732871"
"2657","Alk","2006-07-13","3455"
"2658","Ca","2006-07-13","30.225"
"2659","Chl","2006-07-13","3.406"
"2660","Cl","2006-07-13","41.33"
"2661","DIC","2006-07-13","42.62"
"2662","DO","2006-07-13","7.082"
"2663","DOC","2006-07-13","5.65"
"2664","DOsat","2006-07-13","81.911"
"2665","DRSilica","2006-07-13","2.966"
"2666","Fe","2006-07-13","0.001"
"2667","K","2006-07-13","3.07"
"2668","Mg","2006-07-13","33.55"
"2669","Mn","2006-07-13","0.01994"
"2670","NH4","2006-07-13","0.1502"
"2671","NO3NO2","2006-07-13","0.25719"
"2672","Na","2006-07-13","18.47"
"2673","SO4","2006-07-13","19.89"
"2674","SRP","2006-07-13","0.0751"
"2675","TIC","2006-07-13","43.184"
"2676","TKN","2006-07-13","0.9171"
"2677","TOC","2006-07-13","5.5335"
"2678","TP","2006-07-13","0.109"
"2679","Temp","2006-07-13","19.077"
"2680","Zoop","2006-07-13","58529"
"2681","pH","2006-07-13","8.518"
"2682","secchi","2006-07-13","3.512"
"2683","Bacillariophyta","2006-07-13","0.03558707"
"2684","Chlorophyta","2006-07-13","0.073460403"
"2685","Cyanophyta","2006-07-13","0.795282121"
"2686","DayLength","2006-07-13","14.90374203"
"2687","Month","2006-07-17","7"
"2688","Year","2006-07-17","06"
"2689","Season","2006-07-17","summer"
"2690","serialdate","2006-07-17","732875"
"2691","Alk","2006-07-17","3431"
"2692","Ca","2006-07-17","30.054"
"2693","Chl","2006-07-17","3.685"
"2694","Cl","2006-07-17","41.26"
"2695","DIC","2006-07-17","41.91"
"2696","DO","2006-07-17","7.085"
"2697","DOC","2006-07-17","5.60"
"2698","DOsat","2006-07-17","81.298"
"2699","DRSilica","2006-07-17","2.895"
"2700","Fe","2006-07-17","0.001"
"2701","K","2006-07-17","3.06"
"2702","Mg","2006-07-17","33.53"
"2703","Mn","2006-07-17","0.01958"
"2704","NH4","2006-07-17","0.1464"
"2705","NO3NO2","2006-07-17","0.20916"
"2706","Na","2006-07-17","18.44"
"2707","SO4","2006-07-17","19.90"
"2708","SRP","2006-07-17","0.0659"
"2709","TIC","2006-07-17","42.457"
"2710","TKN","2006-07-17","0.8690"
"2711","TOC","2006-07-17","5.4866"
"2712","TP","2006-07-17","0.099"
"2713","Temp","2006-07-17","19.012"
"2714","Zoop","2006-07-17","57546"
"2715","pH","2006-07-17","8.542"
"2716","secchi","2006-07-17","3.501"
"2717","Bacillariophyta","2006-07-17","0.036395075"
"2718","Chlorophyta","2006-07-17","0.08016054"
"2719","Cyanophyta","2006-07-17","0.891093541"
"2720","DayLength","2006-07-17","14.80053258"
"2721","Month","2006-08-03","8"
"2722","Year","2006-08-03","06"
"2723","Season","2006-08-03","summer"
"2724","serialdate","2006-08-03","732892"
"2725","Alk","2006-08-03","3461"
"2726","Ca","2006-08-03","29.162"
"2727","Chl","2006-08-03","3.837"
"2728","Cl","2006-08-03","40.97"
"2729","DIC","2006-08-03","42.65"
"2730","DO","2006-08-03","6.134"
"2731","DOC","2006-08-03","5.54"
"2732","DOsat","2006-08-03","72.066"
"2733","DRSilica","2006-08-03","3.059"
"2734","Fe","2006-08-03","0.000"
"2735","K","2006-08-03","3.02"
"2736","Mg","2006-08-03","33.40"
"2737","Mn","2006-08-03","0.01698"
"2738","NH4","2006-08-03","0.1513"
"2739","NO3NO2","2006-08-03","0.14579"
"2740","Na","2006-08-03","18.33"
"2741","SO4","2006-08-03","19.93"
"2742","SRP","2006-08-03","0.0660"
"2743","TIC","2006-08-03","42.246"
"2744","TKN","2006-08-03","0.8773"
"2745","TOC","2006-08-03","5.4310"
"2746","TP","2006-08-03","0.095"
"2747","Temp","2006-08-03","20.044"
"2748","Zoop","2006-08-03","53513"
"2749","pH","2006-08-03","8.494"
"2750","secchi","2006-08-03","3.064"
"2751","Bacillariophyta","2006-08-03","0.036086836"
"2752","Chlorophyta","2006-08-03","0.053272945"
"2753","Cyanophyta","2006-08-03","0.900555836"
"2754","DayLength","2006-08-03","14.22471637"
"2755","Month","2006-08-22","8"
"2756","Year","2006-08-22","06"
"2757","Season","2006-08-22","summer"
"2758","serialdate","2006-08-22","732911"
"2759","Alk","2006-08-22","3486"
"2760","Ca","2006-08-22","29.973"
"2761","Chl","2006-08-22","3.917"
"2762","Cl","2006-08-22","41.08"
"2763","DIC","2006-08-22","38.97"
"2764","DO","2006-08-22","5.650"
"2765","DOC","2006-08-22","5.26"
"2766","DOsat","2006-08-22","68.210"
"2767","DRSilica","2006-08-22","2.866"
"2768","Fe","2006-08-22","0.000"
